,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
48,1,56,1,25590,1.0,14,5.0,3,4,1,0,3,3,1.0,2.0,2.0,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2.08887817355049,-0.9766986801038673,-0.8380012035630826,-0.6797773106971454,-0.08974426804216784,-0.8078757590679838,0.1557070814399298,-0.4911735278257753,-0.3687152874355457,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-1.1504897316868,-1.113343986979815
49,0,37,1,20080,3.0,22,15.0,5,13,10,7,4,4,2.0,4.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.008342998196906572,-0.9766986801038673,-0.9550769406681725,0.12240010700539844,1.82915135409582,0.47856364163329607,1.707499689688721,0.9783483566461847,2.4251582823080224,0.8065414765793013,1.6245446154992582,1.1303481397691186,-0.8934248131996299,0.960985988256784,1.0778887624561249
50,0,50,20,32020,2.0,24,32.0,2,2,2,2,4,2,4.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.4318670655440953,1.6897154475483886,-0.7013774304985222,-0.2786886018458735,2.308875259630317,2.665510622825472,-0.6201892226844657,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,1.6245446154992582,-1.1930428163631641,0.9932440073543686,0.960985988256784,-0.017727612261845094
51,0,44,2,47070,1.0,17,26.0,4,25,14,13,3,3,1.0,3.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7748559575377005,-0.836361094437959,-0.381597059639792,-0.6797773106971454,0.6298415902595776,1.893646982404704,0.9316033855643254,2.9377108692754645,3.666879868860719,2.4886639224126985,0.04825380046037423,-0.03134733829702275,-1.836759223476629,-0.0947518717150079,1.0778887624561249
52,1,43,1,76550,9.0,6,6.0,3,1,0,0,1,2,3.0,2.0,1.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.6653541062033014,-0.9766986801038673,0.244790005670199,2.5289323601130302,-2.008639890180156,-0.6792318189978559,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-3.104327829617394,-1.1930428163631641,0.049909597077369375,-1.1504897316868,-2.208960361697785
53,0,43,8,26830,4.0,11,21.0,3,1,0,0,3,4,2.94709236031927,3.0,3.0,1,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.6653541062033014,0.005664419557490206,-0.8116538507481441,0.5234888158566704,-0.8093301263439133,1.250427282054064,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.0,-0.0947518717150079,-0.017727612261845094
54,0,35,19,57450,1.0,17,3.0,4,3,1,2,3,4,3.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.2106607044718917,1.5493778618824803,-0.16104421914054823,-0.6797773106971454,0.6298415902595776,-1.0651636392082398,0.9316033855643254,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,1.0778887624561249
55,0,26,2,139640,1.0,11,5.0,1,5,1,3,3,2,3.0,4.0,4.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.1961773664814839,-0.836361094437959,1.5853178194560653,-0.6797773106971454,-0.8093301263439133,-0.8078757590679838,-1.3960855268088614,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,-1.1930428163631641,0.049909597077369375,0.960985988256784,1.0778887624561249
56,0,27,2,135770,1.0,12,6.0,2,5,1,2,3,3,4.0,3.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,-1.0866755151470848,-0.836361094437959,1.503088581235249,-0.6797773106971454,-0.5694681735766648,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
57,0,29,14,65820,1.0,19,6.0,3,6,1,0,3,4,4.0,4.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.8676718124782865,0.8476899335529394,0.016800412360287086,-0.6797773106971454,1.1095654957940746,-0.6792318189978559,0.1557070814399298,-0.16461310905422863,-0.3687152874355457,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
58,0,45,15,36810,3.0,17,22.0,2,0,0,0,3,1,1.0,4.0,3.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.8843578088720997,0.9880275192188477,-0.5996001563182353,0.12240010700539844,0.6298415902595776,1.379071222124192,-0.6201892226844657,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-2.3547382944293056,-1.836759223476629,0.960985988256784,-0.017727612261845094
59,0,24,12,54880,1.0,22,6.0,6,6,1,3,4,4,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,-1.4151810691502822,0.567014762221123,-0.21565123263602573,-0.6797773106971454,1.82915135409582,-0.6792318189978559,2.4833959938131165,-0.16461310905422863,-0.3687152874355457,-0.3148734873096303,1.6245446154992582,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
60,0,34,5,43060,0.0,11,14.0,2,13,4,9,3,3,4.0,1.0,4.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.3201625558062908,-0.4153483374402344,-0.4668009989848756,-1.0808660195484174,-0.8093301263439133,0.3499197015631681,-0.6201892226844657,0.9783483566461847,0.5625759024789769,1.367248958523767,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-2.206227591658592,1.0778887624561249
61,0,22,2,193310,1.0,17,1.0,2,0,0,0,3,3,1.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.6341847718190805,-0.836361094437959,2.725690743309092,-0.6797773106971454,0.6298415902595776,-1.3224515193484958,-0.6201892226844657,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,-1.836759223476629,0.960985988256784,-0.017727612261845094
62,0,45,6,56610,3.0,12,26.0,2,9,1,1,3,4,4.0,4.0,3.0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.8843578088720997,-0.2750107517743262,-0.17889242588615176,0.12240010700539844,-0.5694681735766648,1.893646982404704,-0.6201892226844657,0.32522751910309133,-0.3687152874355457,-0.875580969254096,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
63,0,36,1,166270,3.0,12,10.0,5,7,1,7,3,2,1.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.10115885313749257,-0.9766986801038673,2.1511484690220444,0.12240010700539844,-0.5694681735766648,-0.16465605871734387,1.707499689688721,-0.0013328996684553085,-0.3687152874355457,0.8065414765793013,0.04825380046037423,-1.1930428163631641,-1.836759223476629,0.960985988256784,-0.017727612261845094
64,0,45,15,71190,4.0,15,9.0,2,5,0,3,3,3,4.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.8843578088720997,0.9880275192188477,0.13090144834110973,0.5234888158566704,0.15011768472508064,-0.29329999878747187,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
65,0,32,9,44870,1.0,11,1.0,5,1,0,0,3,4,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.5391662584750891,0.1460020052233984,-0.42834236302113465,-0.6797773106971454,-0.8093301263439133,-1.3224515193484958,1.707499689688721,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
66,0,32,18,74460,0.0,19,7.0,3,6,0,5,3,3,2.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.5391662584750891,1.4090402762165721,0.20038196745792353,-1.0808660195484174,1.1095654957940746,-0.5505878789277279,0.1557070814399298,-0.16461310905422863,-0.6791456840737199,0.2458339946348355,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,1.0778887624561249
67,0,48,2,45540,2.0,11,19.0,3,2,2,2,3,2,3.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1.2128633628752972,-0.836361094437959,-0.4141062933549985,-0.2786886018458735,-0.8093301263439133,0.993139401913808,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.049909597077369375,0.960985988256784,1.0778887624561249
68,0,33,6,37370,8.0,22,8.0,2,5,0,2,4,4,4.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-0.42966440714069,-0.2750107517743262,-0.5877013518211662,2.1278436512617582,1.82915135409582,-0.42194393885759984,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.5952272282818631,1.6245446154992582,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
69,0,26,1,104470,1.0,18,6.0,3,6,1,4,3,4,3.0,3.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-1.1961773664814839,-0.9766986801038673,0.8380304013097835,-0.6797773106971454,0.8697035430268261,-0.6792318189978559,0.1557070814399298,-0.16461310905422863,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
70,0,41,21,54850,2.0,17,7.0,2,4,0,3,3,3,4.0,3.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.4463504035345031,1.8300530332142968,-0.21628866859122586,-0.2786886018458735,0.6298415902595776,-0.5505878789277279,-0.6201892226844657,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-1.113343986979815
71,0,37,1,39440,6.0,11,8.0,3,6,4,3,3,4,4.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.008342998196906572,-0.9766986801038673,-0.5437182709123576,1.3256662335592142,-0.8093301263439133,-0.42194393885759984,0.1557070814399298,-0.16461310905422863,0.5625759024789769,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
72,0,34,3,88470,1.0,16,10.0,3,10,9,6,3,4,4.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.3201625558062908,-0.6960235087720509,0.49806455853638265,-0.6797773106971454,0.3899796374923291,-0.16465605871734387,0.1557070814399298,0.48850772848886465,2.114727885669848,0.5261877356070683,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
73,0,25,5,20450,3.0,19,7.0,3,3,1,2,3,4,3.0,4.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,-1.3056792178158831,-0.4153483374402344,-0.9472152305540377,0.12240010700539844,1.1095654957940746,-0.5505878789277279,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,1.0778887624561249
74,0,24,4,178610,1.0,11,4.0,5,4,1,2,3,4,3.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,-1.4151810691502822,-0.5556859231061426,2.41334712526103,-0.6797773106971454,-0.8093301263439133,-0.9365196991381118,1.707499689688721,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
75,0,30,11,27950,3.0,13,9.0,4,4,1,3,3,4,3.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,-0.7581699611438873,0.4266771765552148,-0.787856241754006,0.12240010700539844,-0.3296062208094163,-0.29329999878747187,0.9316033855643254,-0.4911735278257753,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
76,1,44,1,103330,3.0,9,19.0,2,1,0,0,2,2,1.0,4.0,2.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.7748559575377005,-0.9766986801038673,0.8138078350121787,0.12240010700539844,-1.2890540318784103,0.993139401913808,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-1.1930428163631641,-1.836759223476629,0.960985988256784,-1.113343986979815
77,0,41,1,40810,2.0,11,14.0,3,5,0,4,3,3,3.0,2.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4463504035345031,-0.9766986801038673,-0.5146086956248851,-0.2786886018458735,-0.8093301263439133,0.3499197015631681,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-1.1504897316868,1.0778887624561249
78,0,34,6,29740,1.0,23,5.0,2,5,2,0,4,3,4.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.3201625558062908,-0.2750107517743262,-0.7498225630937317,-0.6797773106971454,2.0690133068630687,-0.8078757590679838,-0.6201892226844657,-0.32789331844000197,-0.058284890797371494,-1.1559347102263289,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
79,0,24,22,118490,1.0,16,5.0,3,4,3,2,3,3,3.0,4.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.4151810691502822,1.970390618880205,1.135925471039976,-0.6797773106971454,0.3899796374923291,-0.8078757590679838,0.1557070814399298,-0.4911735278257753,0.2521455058408027,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
80,0,29,3,35390,1.0,18,6.0,2,6,1,5,3,3,3.0,4.0,2.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-0.8676718124782865,-0.6960235087720509,-0.6297721248643746,-0.6797773106971454,0.8697035430268261,-0.6792318189978559,-0.6201892226844657,-0.16461310905422863,-0.3687152874355457,0.2458339946348355,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-1.113343986979815
81,0,46,3,138260,8.0,11,23.0,1,13,5,1,3,3,3.0,4.0,2.0,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.9938596602064987,-0.6960235087720509,1.5559957655168595,2.1278436512617582,-0.8093301263439133,1.5077151621943201,-1.3960855268088614,0.9783483566461847,0.8730062991171511,-0.875580969254096,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-1.113343986979815
82,0,28,6,163070,1.0,16,1.0,3,1,0,0,3,3,4.0,3.0,4.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9771736638126857,-0.2750107517743262,2.083155300467364,-0.6797773106971454,0.3899796374923291,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
83,0,37,5,46390,2.0,11,12.0,3,5,1,3,3,4,3.0,2.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.008342998196906572,-0.4153483374402344,-0.3960456079576615,-0.2786886018458735,-0.8093301263439133,0.0926318214229121,0.1557070814399298,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.049909597077369375,-1.1504897316868,-0.017727612261845094
84,0,54,7,63230,4.0,23,24.0,2,4,1,2,4,4,2.0,3.0,3.0,1,1,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.869874470881692,-0.134673166108418,-0.03823155843865717,0.5234888158566704,2.0690133068630687,1.636359102264448,-0.6201892226844657,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,1.6245446154992582,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
85,0,38,14,41620,0.0,23,10.0,1,9,1,8,3,3,2.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.11784484953130571,0.8476899335529394,-0.4973979248344817,-1.0808660195484174,2.0690133068630687,-0.16465605871734387,-1.3960855268088614,0.32522751910309133,-0.3687152874355457,1.086895217551534,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
86,0,39,5,28510,9.0,15,9.0,2,5,0,3,3,3,4.0,4.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.22734670086570485,-0.4153483374402344,-0.775957437256937,2.5289323601130302,0.15011768472508064,-0.29329999878747187,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-2.208960361697785
87,0,29,13,36460,1.0,19,10.0,3,10,8,8,3,3,3.0,3.0,4.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8676718124782865,0.7073523478870313,-0.6070369091289034,-0.6797773106971454,1.1095654957940746,-0.16465605871734387,0.1557070814399298,0.48850772848886465,1.8042974890316739,1.086895217551534,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,1.0778887624561249
88,0,38,6,66530,7.0,20,10.0,2,1,0,0,4,3,4.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.11784484953130571,-0.2750107517743262,0.031886396633356746,1.7267549424104864,1.3494274485613231,-0.16465605871734387,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
89,0,55,2,27810,8.0,18,19.0,2,5,0,4,3,2,4.0,3.0,4.0,1,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.979376322216091,-0.836361094437959,-0.7908309428782733,2.1278436512617582,0.8697035430268261,0.993139401913808,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,1.0778887624561249
90,1,32,1,27410,7.0,1,7.0,3,2,2,2,2,2,2.0,2.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.5391662584750891,-0.9766986801038673,-0.7993300889476083,1.7267549424104864,-3.207949654016398,-0.5505878789277279,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,-1.5280370145785098,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,-1.113343986979815
91,0,30,8,188800,0.0,22,12.0,3,11,6,7,4,4,4.0,4.0,4.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,-0.7581699611438873,0.005664419557490206,2.6298628713773393,-1.0808660195484174,1.82915135409582,0.0926318214229121,0.1557070814399298,0.651787937874638,1.1834366957553253,0.8065414765793013,1.6245446154992582,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
92,0,47,2,50210,2.0,17,20.0,3,7,1,7,3,3,2.0,2.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.103361511540898,-0.836361094437959,-0.3148787629955121,-0.2786886018458735,0.6298415902595776,1.121783341983936,0.1557070814399298,-0.0013328996684553085,-0.3687152874355457,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-1.1504897316868,-1.113343986979815
93,1,22,26,26540,0.0,19,1.0,5,0,0,0,3,2,1.0,3.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.6341847718190805,2.531740961543838,-0.8178157316484119,-1.0808660195484174,1.1095654957940746,-1.3224515193484958,1.707499689688721,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,-1.836759223476629,-0.0947518717150079,-2.208960361697785
94,0,24,8,23560,0.0,13,2.0,5,1,0,0,3,3,2.0,3.0,4.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4151810691502822,0.005664419557490206,-0.8811343698649579,-1.0808660195484174,-0.3296062208094163,-1.1938075792783678,1.707499689688721,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
95,0,27,18,22060,0.0,14,6.0,4,5,0,3,3,4,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0866755151470848,1.4090402762165721,-0.9130061676249642,-1.0808660195484174,-0.08974426804216784,-0.6792318189978559,0.9316033855643254,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
96,0,29,2,39780,1.0,11,7.0,0,7,1,7,3,3,1.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.8676718124782865,-0.836361094437959,-0.5364939967534228,-0.6797773106971454,-0.8093301263439133,-0.5505878789277279,-2.171981830933257,-0.0013328996684553085,-0.3687152874355457,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-1.836759223476629,0.960985988256784,1.0778887624561249
97,0,41,10,109200,0.0,15,21.0,3,20,0,10,3,4,2.0,2.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.4463504035345031,0.2863395908893066,0.9385328035796701,-1.0808660195484174,0.15011768472508064,1.250427282054064,0.1557070814399298,2.1213098223465976,-0.6791456840737199,1.647602699496,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-1.1504897316868,-1.113343986979815
